acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z
967,-18,-287,2730,-26320,-3290,-148,-574,390
963,-21,-297,3850,-26740,-2450,-154,-582,397
957,-23,-293,6160,-26880,-1610,-153,-579,390
949,-23,-295,8120,-26250,-980,-151,-580,393
946,-27,-302,7770,-26250,-420,-150,-580,399
955,-29,-306,8820,-26250,420,-150,-571,402
963,-27,-307,11410,-26460,1470,-150,-580,402
965,-32,-309,14840,-27020,1330,-147,-579,405
950,-22,-308,18970,-28490,560,-139,-579,421
942,-25,-311,19740,-33250,-280,-144,-577,408
931,-21,-317,18900,-34510,-840,-150,-574,406
924,-21,-349,16170,-34930,-1190,-145,-567,409
928,-20,-355,12390,-34860,-1680,-142,-571,411
926,-25,-345,13090,-32760,-2100,-145,-573,420
925,-28,-341,12740,-30730,-1750,-139,-564,421
930,-30,-340,11130,-30380,-910,-136,-568,424
935,-36,-345,9870,-30940,-350,-142,-579,430
931,-37,-358,8260,-32130,-490,-148,-568,417
925,-40,-367,7420,-34090,-1400,-151,-562,429
927,-39,-391,7560,-36190,-2240,-144,-573,438
916,-43,-406,8330,-38010,-2730,-159,-567,438
910,-38,-397,13720,-38220,-2800,-150,-574,433
904,-36,-403,18270,-37590,-1960,-142,-568,439
912,-37,-401,19600,-37800,-1470,-144,-550,432
935,-58,-396,24780,-37520,-980,-136,-553,439
935,-75,-411,27720,-37730,280,-150,-558,454
914,-65,-426,27020,-37310,4130,-142,-562,445
893,-53,-417,29960,-34370,8050,-133,-559,451
864,-34,-417,33460,-31780,10500,-133,-555,447
852,-26,-425,30800,-31500,10920,-138,-556,450
844,-20,-436,24990,-33180,8750,-142,-543,454
858,-68,-465,18410,-35280,5530,-138,-555,459
858,-68,-465,6370,-41580,-2660,-139,-543,460
896,-77,-491,6370,-41580,-2660,-135,-547,465
897,-73,-492,8050,-41510,-420,-132,-552,460
883,-72,-492,12810,-41230,700,-138,-553,460
876,-69,-487,17290,-41370,1540,-136,-553,475
865,-68,-496,18830,-42280,2100,-130,-541,472
859,-74,-512,18970,-43750,3290,-129,-553,469
861,-78,-521,20230,-44660,4690,-133,-546,477
854,-81,-520,21630,-45080,6160,-133,-541,484
848,-83,-523,22750,-44800,7770,-136,-540,471
843,-78,-508,22330,-43750,9100,-129,-531,483
834,-75,-513,19250,-42910,10570,-132,-528,489
825,-82,-521,12460,-43400,10850,-129,-538,489
824,-97,-536,490,-44940,7980,-120,-528,496
813,-104,-552,-4760,-45990,6510,-126,-526,493
813,-103,-577,-7840,-46480,5600,-123,-523,492
804,-105,-573,-6930,-45570,4550,-124,-529,492
795,-104,-560,-3710,-44170,3360,-130,-525,499
788,-95,-544,-3500,-42910,3080,-123,-511,502
778,-95,-552,-7490,-42700,3290,-129,-508,510
780,-99,-571,-13860,-43890,3570,-120,-520,513
785,-103,-589,-16660,-45010,3920,-121,-511,520
797,-106,-607,-16590,-45290,4550,-129,-514,526
798,-110,-627,-14630,-44100,5880,-129,-507,522
768,-97,-629,-12460,-42070,7210,-133,-504,525
742,-87,-624,-11970,-41020,12740,-133,-499,522
717,-81,-628,-12250,-41720,14210,-129,-508,534
728,-92,-634,-12250,-41790,14000,-130,-496,523
739,-99,-645,-12530,-41440,13160,-124,-493,534
738,-99,-645,-11550,-40740,12390,-127,-490,549
740,-97,-658,-10150,-39970,10920,-126,-496,541
737,-104,-648,-9240,-40250,9030,-133,-492,553
739,-119,-646,-7350,-40670,7350,-129,-493,547
733,-126,-653,-8120,-41650,7420,-133,-486,555
710,-97,-656,-8470,-42980,9800,-136,-495,556
678,-69,-686,-8890,-44660,12950,-124,-477,558
681,-77,-699,-12600,-47530,7490,-139,-478,561
701,-88,-735,-17850,-47460,5390,-132,-477,556
726,-119,-760,-22120,-46270,4410,-127,-465,576
733,-122,-749,-19530,-43750,4900,-129,-471,568
709,-113,-731,-11830,-39970,6720,-133,-465,567
683,-104,-720,-7700,-38990,7770,-133,-469,567
658,-97,-715,-6930,-40390,8540,-133,-474,579
631,-82,-716,-5740,-42490,9590,-132,-462,582
613,-69,-718,-4130,-44170,10290,-133,-463,594
618,-58,-733,-3570,-45150,9660,-126,-462,579
641,-89,-757,-6930,-45220,7350,-130,-457,588
658,-112,-782,-13160,-44940,4130,-132,-448,591
660,-107,-776,-9310,-38080,3220,-130,-456,585
633,-99,-748,-4270,-35910,3220,-135,-444,588
611,-82,-721,-770,-35630,2660,-132,-438,597
589,-59,-716,-3150,-36960,1470,-132,-438,591
581,-41,-721,-11410,-39760,0,-127,-438,601
583,-41,-738,-21630,-41860,-3010,-147,-439,601
582,-57,-785,-33530,-42840,-6370,-141,-438,607
605,-81,-795,-42980,-41440,-9660,-139,-432,609
585,-92,-807,-44030,-38150,-10640,-151,-439,604
608,-113,-821,-42700,-33390,-8820,-151,-426,607
576,-74,-802,-35490,-28070,-5040,-147,-426,618
579,-34,-801,-24990,-25620,-280,-159,-427,625
600,-45,-841,-19810,-28490,-1610,-150,-423,616
611,-44,-873,-18970,-31780,-3640,-157,-423,628
611,-40,-880,-14210,-33320,-4830,-153,-423,624
605,-50,-896,-8540,-32270,-6230,-163,-408,631
595,-55,-881,-3990,-31010,-7630,-157,-411,625
559,-51,-828,3640,-29050,-7770,-165,-421,640
523,-35,-794,10220,-27090,-6300,-154,-412,628
500,-22,-789,9240,-27090,-4200,-154,-400,627
506,-10,-808,5040,-28840,-1680,-147,-417,625
518,-19,-814,770,-33530,-490,-159,-415,627
532,-52,-890,-2100,-37240,-140,-148,-406,643
528,-49,-886,-7000,-38290,70,-162,-406,637
523,-54,-884,350,-36610,1960,-154,-396,637
509,-56,-848,9380,-35140,3010,-156,-403,634
512,-64,-875,18270,-35140,4130,-162,-396,639
508,-63,-870,20370,-36190,5950,-156,-397,643
502,-61,-862,28140,-36260,7700,-156,-391,640
493,-52,-846,34300,-36470,7840,-154,-390,637
489,-59,-851,33810,-37170,6580,-147,-376,642
482,-71,-847,29260,-39340,4340,-148,-379,645
459,-86,-849,26390,-41790,2730,-145,-381,643
447,-101,-856,24220,-43260,2520,-147,-373,646
420,-80,-883,23520,-43470,3570,-141,-375,639
438,-83,-891,22540,-39830,9800,-139,-367,642
421,-85,-908,16310,-38570,9870,-138,-369,652
429,-95,-912,6650,-37870,8820,-139,-358,646
433,-100,-911,1750,-33460,6300,-136,-357,646
435,-115,-905,-1610,-29260,3990,-142,-358,648
418,-98,-903,-1610,-27090,2800,-141,-351,649
404,-101,-883,1260,-27230,3150,-139,-354,657
382,-88,-868,4620,-28000,2660,-141,-361,658
382,-88,-877,2520,-29750,2520,-139,-357,652
384,-97,-884,-2940,-32410,2170,-130,-352,660
379,-100,-888,-2450,-33810,2310,-138,-354,649
387,-107,-899,1190,-33880,3500,-144,-346,654
382,-118,-932,1680,-33810,4760,-132,-345,655
379,-120,-955,2310,-33250,6930,-139,-348,664
366,-119,-950,5880,-33110,7210,-138,-348,658
355,-111,-934,8750,-33110,6720,-129,-339,664
360,-110,-921,10080,-32410,5950,-138,-331,658
357,-111,-920,9030,-32690,5180,-135,-337,663
353,-118,-927,7210,-34790,4760,-135,-336,673
346,-120,-934,7280,-36680,4690,-136,-328,664
335,-129,-937,9520,-37800,5670,-132,-327,655
324,-133,-938,12530,-38220,7420,-120,-319,663
321,-128,-950,13090,-36330,9100,-132,-318,664
319,-124,-936,9450,-32550,10010,-141,-321,663
310,-120,-916,1400,-23940,9590,-133,-321,670
310,-111,-913,-3570,-21280,8540,-127,-303,666
308,-116,-924,-10920,-20510,7140,-127,-303,676
297,-110,-926,-13370,-20790,4900,-130,-306,664
285,-106,-935,-11760,-21910,3080,-133,-304,672
286,-119,-952,-10710,-23450,1400,-132,-313,673
288,-127,-965,-9450,-23870,140,-135,-301,663
291,-126,-969,-6230,-22750,-280,-139,-301,675
288,-126,-959,-2170,-21070,-420,-127,-304,672
286,-121,-947,140,-20440,-1190,-138,-304,676
276,-121,-942,-770,-20510,-2030,-129,-292,670
269,-114,-962,-3220,-20930,-2030,-141,-297,669
272,-118,-956,-4410,-21070,-980,-135,-295,673
274,-120,-940,840,-20510,630,-135,-288,669
248,-113,-944,3150,-21560,2660,-139,-288,673
234,-95,-937,1050,-24290,4060,-139,-291,673
236,-90,-934,980,-23730,4130,-127,-294,678
233,-99,-940,-350,-22540,2800,-132,-280,672
242,-112,-955,-3010,-21700,1120,-139,-282,685
243,-117,-962,-4970,-21210,560,-126,-288,676
244,-125,-962,-2030,-20720,1470,-142,-291,681
240,-124,-965,3220,-20510,2590,-129,-271,678
226,-117,-963,5880,-21700,3780,-145,-280,679
215,-121,-972,6650,-24080,4970,-127,-277,673
204,-125,-957,5250,-27440,4760,-138,-280,675
210,-127,-945,6090,-25060,3290,-135,-268,682
203,-124,-958,1890,-22470,2590,-123,-264,681
203,-121,-959,-4130,-20930,2940,-138,-271,670
198,-117,-964,-4620,-18900,2940,-138,-261,672
198,-115,-960,-2940,-18690,2730,-133,-268,681
207,-113,-951,840,-19460,1750,-138,-271,685
187,-113,-944,6510,-20790,1610,-135,-267,679
184,-112,-978,6860,-23310,2380,-130,-267,673
177,-119,-992,7980,-23800,3010,-136,-262,679
196,-147,-987,12670,-23240,3780,-132,-262,673
181,-143,-967,11410,-19040,2030,-132,-255,678
173,-137,-976,6650,-16310,1050,-126,-261,681
169,-134,-969,630,-14770,140,-124,-250,676
149,-129,-973,-1820,-13510,210,-127,-250,675
152,-127,-965,-1750,-14000,280,-121,-255,679
153,-122,-952,420,-14630,1190,-127,-258,672
149,-125,-972,2380,-16170,3360,-129,-246,678
153,-142,-958,630,-18200,4480,-123,-237,681
150,-136,-958,770,-18760,5530,-130,-252,685
147,-132,-968,-2030,-19670,6020,-138,-249,688
148,-134,-976,-2450,-19810,5530,-138,-241,681
149,-136,-964,280,-19740,4130,-142,-244,685
141,-143,-958,5600,-19530,2240,-136,-237,688
133,-140,-963,4480,-19810,2030,-126,-240,684
120,-135,-984,-420,-20090,1330,-124,-240,685
114,-128,-988,-4830,-19180,350,-127,-244,688
120,-134,-981,-5670,-17500,-560,-129,-235,676
121,-128,-948,-4410,-15680,-1330,-124,-222,693
118,-131,-956,-4970,-14700,-1260,-127,-235,694
101,-127,-959,-9450,-16030,-910,-133,-226,682
101,-128,-987,-11830,-17500,210,-135,-225,679
106,-132,-998,-12390,-17780,770,-133,-229,679
125,-131,-999,-8820,-16450,140,-133,-231,699
119,-123,-971,-9380,-15470,-2450,-144,-232,691
103,-121,-974,-9520,-13580,-3220,-141,-231,684
94,-112,-968,-10150,-12180,-3780,-136,-237,699
83,-110,-970,-10080,-12250,-3570,-129,-222,690
83,-108,-967,-10290,-13230,-3010,-138,-216,696
78,-104,-977,-10150,-14980,-1610,-139,-225,694
77,-107,-983,-10570,-17640,210,-142,-223,690
81,-116,-999,-9450,-19740,1820,-147,-220,705
81,-114,-992,-10080,-20650,2660,-139,-216,687
84,-112,-989,-11830,-19530,2450,-153,-201,690
81,-110,-999,-16870,-17640,1750,-148,-223,696
71,-92,-973,-20720,-15960,910,-153,-217,697
87,-89,-981,-22750,-13720,630,-145,-217,694
73,-78,-959,-18690,-13440,1540,-153,-214,688
67,-83,-989,-15330,-14000,2310,-153,-210,693
54,-88,-986,-12390,-14980,2170,-159,-216,700
56,-85,-993,-7280,-15260,1400,-154,-213,696
53,-82,-985,-6160,-15960,350,-159,-210,703
48,-79,-974,-5740,-15960,-70,-150,-214,702
44,-72,-985,-8400,-16800,420,-150,-213,703
43,-70,-984,-12180,-17850,1400,-156,-213,703
42,-72,-995,-13300,-17850,2380,-150,-208,697
43,-74,-998,-13580,-17500,2870,-157,-207,696
41,-72,-992,-11830,-16100,2730,-153,-205,691
35,-63,-987,-11620,-15050,2310,-151,-202,700
37,-60,-978,-13370,-13860,2240,-160,-211,706
34,-56,-977,-13510,-13650,2380,-150,-208,700
31,-54,-976,-14350,-14490,2800,-160,-202,690
25,-55,-989,-14350,-15820,3150,-165,-198,696
24,-55,-985,-13440,-16800,3010,-160,-192,697
20,-56,-998,-11130,-16380,2240,-160,-198,711
19,-55,-990,-11760,-16380,1610,-160,-186,705
19,-50,-988,-11130,-15400,1050,-163,-199,703
17,-44,-980,-12600,-14840,350,-160,-190,709
15,-42,-975,-12740,-14350,280,-154,-193,712
5,-30,-980,-13370,-15190,700,-171,-196,709
-2,-30,-982,-18060,-19250,1890,-160,-193,702
-7,-33,-1001,-17010,-20370,2240,-162,-193,702
-12,-33,-992,-14840,-20370,2310,-169,-190,712
-10,-28,-1001,-12040,-19320,2030,-165,-174,711
-10,-26,-994,-13440,-17920,1470,-177,-186,715
-8,-20,-992,-15540,-15680,560,-177,-181,708
-13,-12,-982,-18900,-14210,210,-180,-180,706
-16,-12,-987,-20720,-13510,210,-190,-183,717
-22,-11,-996,-21350,-13720,280,-177,-180,714
-24,-8,-976,-19390,-14000,280,-172,-174,718
-25,-6,-978,-13930,-13230,0,-180,-165,712
-30,-2,-985,-13440,-14280,-210,-189,-181,712
-34,7,-1110,-16450,-14910,-350,-186,-180,712
-42,9,-987,-15260,-14000,-420,-186,-177,714
-31,11,-988,11410,-5740,-1890,-187,-175,708
-38,2,-987,14770,-4340,-2100,-183,-178,708
-38,0,-993,12670,-6020,-1540,-184,-174,715
-41,-3,-991,8400,-6580,-980,-186,-171,715
-33,-6,-985,9800,-4480,-1260,-181,-172,706
-32,-5,-986,11200,-2380,-1470,-181,-180,697
-42,-12,-983,9520,-2520,-770,-178,-178,702
-41,-11,-993,10850,-3220,-560,-183,-171,717
-39,-15,-997,12810,-4480,-770,-180,-177,699
-36,-22,-986,17990,-3150,-1120,-184,-163,711
-37,-32,-973,19950,-2520,-490,-169,-174,706
-42,-33,-990,15190,-4060,420,-177,-172,705
-31,-29,-974,8890,-5950,490,-168,-172,706
-40,-32,-986,3010,-6160,-490,-178,-177,708
-41,-29,-985,1330,-6230,490,-174,-166,693
-40,-24,-986,490,-6020,-70,-171,-169,700
-43,-29,-985,490,-6090,-70,-168,-168,702
-43,-28,-986,2170,-5810,560,-171,-174,702
-42,-23,-991,2030,-5670,630,-169,-180,700
-44,-23,-983,2380,-5810,1050,-171,-174,699
-46,-29,-986,3850,-5040,3150,-168,-163,709
-47,-36,-985,840,-3850,6580,-157,-166,702
-47,-37,-984,560,-3150,6790,-175,-169,705
-44,-30,-982,840,-2590,5530,-169,-169,706
-48,-35,-985,630,-2380,3640,-169,-160,706
-48,-30,-986,770,-2590,3080,-165,-163,708
-49,-34,-988,1330,-2030,3010,-163,-171,699
-47,-32,-985,2030,-1330,2940,-169,-159,703
-48,-31,-984,2170,-1050,2590,-171,-166,706
-46,-30,-983,2590,-840,3010,-166,-172,699
-47,-35,-982,2800,-840,3920,-163,-159,693
-46,-35,-982,2940,-840,4620,-169,-163,715
-48,-41,-985,2170,-1260,4970,-169,-169,709
-48,-39,-984,1470,-1050,3430,-165,-165,705
-47,-38,-984,1680,-980,1540,-171,-168,709
-48,-37,-985,1400,-1120,420,-168,-162,700
-48,-37,-984,700,-1120,70,-162,-165,696
-48,-36,-984,210,-1120,-70,-168,-168,705
-48,-35,-985,-140,-1120,70,-160,-163,696
-47,-35,-984,-70,-1120,280,-172,-165,700
-46,-33,-985,490,-980,560,-165,-163,697
-47,-35,-985,1330,-980,910,-159,-172,705
-47,-38,-983,2520,-910,1330,-163,-171,705
-48,-41,-983,2590,-910,1400,-166,-160,700
-47,-38,-984,3010,-910,0,-169,-162,706
-47,-38,-984,3290,-1050,-770,-165,-166,703
-48,-40,-984,2590,-910,-770,-159,-159,699
-48,-41,-983,1890,-840,-770,-162,-163,709
-48,-44,-983,1400,-770,-770,-163,-169,703
-47,-44,-981,1050,-910,-980,-168,-165,706
-47,-45,-983,700,-980,-1470,-168,-166,703
-47,-44,-985,-140,-1050,-1750,-168,-168,708
-49,-35,-986,-280,-1190,-1890,-165,-174,690
-47,-41,-985,2870,-910,-1890,-166,-163,697
-48,-44,-981,3430,-630,-1540,-165,-162,700
-46,-42,-982,1750,-840,-1330,-157,-165,705
-48,-40,-985,70,-980,-1260,-168,-163,700
-47,-43,-984,0,-770,-1330,-166,-162,700
-48,-41,-984,560,-490,-1400,-163,-163,705
-47,-43,-983,560,-350,-1330,-166,-159,699
-47,-42,-982,490,-280,-1330,-166,-166,696
-47,-43,-983,-140,-280,-1190,-171,-160,697
-47,-41,-984,-490,-280,-1050,-163,-163,705
-47,-42,-984,-980,-420,-910,-175,-166,699
-47,-42,-984,-560,-420,-980,-172,-162,703
-46,-42,-984,-140,-350,-980,-160,-178,700
-46,-43,-983,140,-210,-980,-162,-169,703
-46,-43,-984,560,0,-980,-159,-165,699
-45,-45,-982,770,70,-1050,-162,-165,702
-45,-44,-982,770,140,-1120,-171,-165,691
-44,-44,-983,-140,210,-1050,-160,-168,690
-45,-44,-982,-910,140,-1050,-160,-171,699
-45,-43,-982,-1610,350,-980,-175,-168,699
-46,-43,-987,-2870,630,-1050,-168,-174,697
-44,-42,-988,-3850,1540,-1120,-156,-171,708
-45,-42,-985,-3990,2940,-1400,-162,-163,694
-42,-40,-985,-3990,4410,-1680,-172,-169,700
-41,-41,-984,-4130,5390,-2030,-174,-169,699
-39,-40,-986,-4060,5740,-2170,-171,-163,694
-40,-38,-1005,-4480,5670,-2170,-162,-171,703
-35,-38,-985,-4900,5460,-2310,-157,-174,699
-32,-33,-990,-6090,11550,-2730,-172,-160,702
-26,-31,-964,-6510,14070,-2940,-171,-174,702
-27,-34,-964,-5110,14980,-1820,-171,-175,709
-30,-35,-997,-2800,4340,-700,-172,-171,702
-28,-33,-975,-1190,-2170,-770,-184,-168,694
-30,-35,-992,-1750,420,-840,-175,-172,705
-29,-32,-980,-350,-1610,-910,-169,-184,705
-29,-33,-987,-770,-140,-980,-160,-177,706
-29,-34,-983,-280,-1260,-980,-165,-172,702
-29,-34,-986,-770,-490,-980,-169,-172,702
-29,-33,-985,-490,-1050,-980,-175,-174,703
-29,-34,-985,-420,-910,-840,-172,-165,708
-29,-34,-984,-350,-770,-910,-166,-168,705
-29,-33,-985,0,-910,-910,-174,-169,709
-28,-34,-984,-70,-840,-910,-172,-178,705
-29,-35,-986,-140,-840,-840,-171,-169,706
-29,-33,-982,-350,-980,-770,-162,-178,703
-28,-34,-985,-560,-770,-770,-180,-174,696
-29,-34,-983,-420,-1050,-770,-172,-172,705
-28,-33,-984,-420,-840,-700,-162,-186,703
-28,-34,-985,-140,-980,-770,-181,-180,706
-29,-34,-984,70,-840,-840,-160,-177,706
-29,-35,-985,140,-910,-840,-162,-184,706
-28,-34,-984,210,-910,-840,-166,-175,712
-29,-35,-984,140,-840,-840,-171,-172,702
-28,-34,-983,0,-910,-770,-184,-172,703
-27,-35,-984,70,-840,-770,-174,-178,703
-28,-34,-985,70,-910,-840,-169,-177,703
-29,-34,-984,210,-910,-840,-162,-163,699
-28,-35,-984,210,-910,-840,-183,-181,700
-29,-35,-984,140,-910,-840,-169,-171,697
-28,-34,-984,140,-910,-840,-172,-166,711
-28,-34,-984,280,-910,-840,-172,-178,706
-28,-34,-984,280,-910,-840,-168,-175,706
-29,-34,-984,210,-910,-840,-175,-180,703
-28,-36,-984,70,-910,-770,-169,-171,711
-28,-35,-983,70,-910,-770,-154,-177,700
-28,-36,-985,0,-910,-770,-165,-183,697
-29,-34,-983,70,-980,-770,-166,-181,711
-27,-36,-985,70,-910,-840,-168,-177,699
-28,-35,-985,0,-980,-770,-174,-172,703
-28,-35,-984,-140,-910,-770,-169,-171,706
-28,-35,-984,0,-910,-770,-166,-175,705
-29,-35,-984,-70,-910,-840,-163,-171,702
-28,-34,-983,-140,-980,-840,-169,-169,708
-29,-35,-984,-140,-980,-770,-183,-168,708
-28,-35,-984,-280,-980,-840,-168,-178,706
-29,-35,-985,-210,-910,-700,-169,-178,708
-28,-33,-984,-140,-980,-840,-171,-178,688
-28,-36,-984,-140,-910,-840,-171,-177,696
-27,-35,-984,-70,-1050,-840,-171,-174,700
-27,-35,-985,-140,-980,-840,-178,-174,702
-28,-35,-984,-140,-980,-770,-177,-174,703
-29,-35,-984,-210,-980,-770,-171,-177,705
-28,-34,-984,-280,-980,-840,-174,-172,708
-28,-36,-984,-420,-980,-770,-172,-177,708
-27,-36,-984,-490,-1050,-770,-177,-177,705
-28,-35,-984,-770,-1120,-700,-171,-168,702
-28,-34,-985,-910,-980,-630,-165,-178,697
-28,-35,-984,-980,-1050,-630,-171,-171,697
-29,-35,-983,-980,-1050,-630,-180,-181,705
-28,-35,-985,-1190,-1050,-630,-180,-166,697
-29,-34,-984,-1400,-980,-490,-171,-171,700
-29,-34,-984,-1330,-1050,-490,-172,-175,697
-28,-32,-983,-1330,-980,-490,-172,-171,703
-28,-33,-985,-1330,-1050,-490,-177,-172,697
-29,-34,-984,-1260,-1050,-560,-174,-174,703
-28,-34,-984,-1330,-1050,-560,-169,-169,702
-28,-33,-984,-1260,-1050,-560,-172,-180,702
-27,-33,-984,-1400,-1050,-490,-172,-171,697
-27,-31,-985,-1400,-1050,-560,-171,-174,702
-29,-31,-984,-1120,-910,-560,-172,-174,700
-28,-31,-984,-910,-1050,-700,-178,-169,705
-27,-32,-985,-630,-980,-700,-171,-169,700
-28,-32,-984,-560,-980,-700,-181,-165,703
-27,-32,-985,-490,-980,-700,-187,-171,700
-28,-32,-984,-490,-1050,-770,-171,-174,705
-28,-33,-984,-420,-910,-770,-174,-175,706
-27,-31,-984,-560,-1050,-700,-177,-168,699
-28,-33,-985,-770,-910,-700,-171,-174,717
-28,-31,-984,-980,-980,-700,-172,-168,705
-28,-31,-985,-1190,-980,-630,-168,-168,690
-29,-31,-984,-980,-980,-700,-172,-178,703
-29,-30,-985,-840,-1050,-770,-175,-172,694
-29,-31,-985,-490,-980,-770,-180,-178,703
-28,-31,-985,-280,-1050,-840,-171,-177,705
-28,-30,-984,-140,-980,-840,-172,-174,691
-28,-31,-985,-140,-980,-840,-168,-163,699
-29,-32,-983,-70,-980,-840,-168,-172,699
-28,-31,-985,-140,-980,-770,-172,-180,702
-28,-30,-984,-140,-980,-770,-175,-178,700
-27,-31,-985,-210,-910,-770,-178,-166,697
-29,-31,-985,-350,-980,-700,-168,-174,708
-29,-31,-984,-630,-1050,-700,-168,-175,705
-29,-30,-985,-770,-980,-630,-169,-181,702
-28,-30,-984,-630,-980,-630,-184,-180,687
-28,-31,-985,-700,-980,-630,-168,-174,709
-28,-30,-984,-560,-1050,-700,-172,-172,702
-28,-31,-984,-490,-1050,-770,-169,-169,700
-28,-30,-985,-280,-1050,-770,-171,-174,702
-28,-30,-984,-210,-1050,-770,-181,-174,696
-28,-29,-985,-140,-1050,-840,-166,-165,687
-28,-31,-985,-140,-980,-840,-174,-181,696
-28,-30,-984,0,-980,-770,-174,-174,706
-29,-30,-985,70,-980,-700,-178,-168,700
-29,-31,-984,210,-980,-770,-174,-175,699
-29,-31,-985,140,-910,-840,-166,-178,699
-28,-30,-985,210,-980,-770,-166,-169,699
-28,-31,-984,210,-980,-840,-174,-175,697
-28,-32,-985,210,-980,-840,-180,-174,705
-28,-31,-984,210,-980,-840,-172,-172,697
-29,-32,-984,70,-980,-770,-177,-177,708
-29,-31,-984,-70,-1050,-770,-174,-178,703
-30,-31,-985,-280,-980,-770,-169,-172,714
-29,-31,-984,-280,-980,-700,-177,-168,709
-28,-31,-985,-210,-980,-770,-177,-174,706
-28,-31,-984,-140,-1050,-770,-171,-177,694
-28,-31,-984,-140,-1050,-770,-177,-177,697
-28,-32,-985,-210,-980,-770,-174,-175,696
-29,-32,-985,-210,-1050,-770,-178,-175,700
-30,-32,-984,-210,-910,-700,-174,-181,700
-29,-32,-984,-140,-1050,-700,-181,-172,705
-28,-31,-985,-140,-910,-700,-168,-169,706
-29,-31,-984,-210,-980,-700,-175,-168,699
-28,-31,-985,-280,-980,-700,-169,-178,703
-28,-31,-984,-350,-1050,-700,-178,-166,708
-29,-30,-984,-420,-910,-630,-160,-171,697
-28,-31,-985,-560,-980,-630,-172,-175,702
-28,-31,-984,-420,-980,-700,-172,-174,700
-28,-31,-984,-280,-910,-630,-166,-180,696
-29,-31,-984,-210,-980,-770,-163,-178,696
-28,-30,-984,-140,-980,-770,-171,-174,696
-28,-31,-984,-140,-980,-770,-165,-168,702
-28,-31,-984,-140,-980,-770,-178,-169,703
-28,-31,-984,-140,-1050,-700,-174,-178,690
-28,-30,-984,-280,-910,-700,-177,-174,705
-29,-32,-984,-350,-1050,-700,-168,-180,699
-30,-31,-984,-350,-980,-630,-174,-172,699
-28,-30,-984,-420,-980,-700,-175,-174,699
-28,-31,-984,-420,-980,-630,-175,-184,708
-29,-32,-984,-350,-910,-700,-172,-174,700
-28,-31,-984,-350,-1050,-700,-180,-169,703
-29,-31,-984,-280,-980,-700,-177,-177,694
-28,-30,-984,-280,-1050,-770,-168,-178,699
-30,-31,-985,-210,-980,-700,-183,-180,699
-28,-31,-984,-280,-980,-700,-183,-175,705
-29,-30,-985,-210,-980,-700,-163,-171,700
-29,-31,-984,-420,-1050,-700,-172,-180,699
-30,-31,-984,-420,-980,-700,-180,-172,700
-29,-30,-984,-420,-980,-700,-172,-168,699
